,funny,posted,item_id,recommend,user_id,sentiment_analysis
28288,2 people found this review funny,07/10/2015,335240,True,76561198091563407,1
28289,1 person found this review funny,25/06,261640,True,76561198077262819,2
28290,2 people found this review funny,05/05/2015,17080,True,76561198077262819,1
28291,,14/05,730,True,76561198077262819,2
28292,1 person found this review funny,25/02/2015,730,True,GabenRulesSteam,2
28293,1 person found this review funny,30/01,372540,True,76561198061749731,2
28294,,22/08/2014,730,True,DemoPanTheNigga,1
28295,,22/07/2014,304930,True,xVIRUSx9,2
28298,,08/05/2014,236390,True,captainerickub,1
28299,,27/11/2013,550,True,captainerickub,1
28300,,12/04/2015,224540,True,captainerickub,2
28301,,22/09/2014,304930,True,captainerickub,1
28302,,03/04/2014,91310,True,captainerickub,1
28303,,21/12/2015,295110,False,76561198000595834,0
28304,,04/10/2014,72850,True,denglong,1
28305,,04/12/2013,203160,True,denglong,1
28306,,28/05/2013,211400,True,denglong,2
28307,,23/11/2012,630,True,denglong,1
28308,,13/04,413150,True,pannouz,1
28309,,01/08/2015,227940,True,76561198082226936,1
28310,,08/08/2014,227680,True,76561198082226936,1
28311,,17/07/2015,215470,True,76561198082226936,2
28312,,24/11/2014,310080,True,DeNo64,2
28313,,01/04,365590,True,examiner,2
28314,2 people found this review funny,01/01,570,False,KamuKambing,2
28315,,07/11/2013,440,True,KamuKambing,1
28316,,27/08,275850,False,76561198046954467,1
28317,,21/01,570,True,76561198046954467,0
28318,,10/11/2014,230410,False,76561198083633997,2
28319,,21/02/2015,440,True,76561198083633997,1
28320,,14/12/2013,70000,False,wahlords,2
28321,,27/03/2015,212480,True,wahlords,1
28322,,24/03/2015,29800,True,wahlords,2
28323,,27/01/2015,311480,True,wahlords,0
28324,,12/01/2015,259530,True,wahlords,2
28325,,03/01/2015,212800,True,wahlords,0
28326,,16/12/2014,97000,True,wahlords,2
28327,,18/01/2014,261820,True,wahlords,2
28328,,11/12/2013,4000,True,wahlords,2
28329,,25/06/2013,208090,True,wahlords,2
28330,,02/03/2015,730,True,calstormgamer123,1
28331,,12/10/2014,304930,True,calstormgamer123,2
28332,,08/05,10090,True,calstormgamer123,2
28333,,14/02/2015,570,True,calstormgamer123,0
28334,,30/12/2013,1250,True,76561198041882833,2
28335,,17/12/2013,244850,True,76561198041882833,2
28336,,12/03,379980,True,76561198063016498,2
28337,,27/05/2014,440,True,76561198073847075,1
28338,,20/02/2015,48700,True,76561198052117413,2
28339,,19/04/2013,440,True,76561198074727993,2
28340,,05/09/2014,233250,True,76561197991633595,2
28341,,05/11/2014,242920,True,76561197991633595,2
28342,,30/10/2014,224260,True,76561197991633595,2
28343,,27/06/2014,236850,True,76561197991633595,2
28344,,20/05/2014,201810,True,76561197991633595,0
28345,,14/08/2015,440,True,derplaymc,2
28346,1 person found this review funny,04/12/2015,218620,True,derplaymc,2
28347,,15/09,291480,True,derplaymc,2
28348,,09/09,304050,True,derplaymc,1
28349,,31/10/2013,440,True,DerpLord_,2
28350,,04/03,268500,True,DerpLord_,0
28351,,04/03,230290,True,DerpLord_,2
28352,2 people found this review funny,23/02/2015,6020,True,76561198069139035,0
28353,,03/03,355180,False,76561198069139035,2
28354,1 person found this review funny,22/02,70,False,76561198069139035,2
28355,,05/08/2014,3483,True,76561198069139035,1
28356,,23/07/2014,267610,True,76561198069139035,0
28357,,11/02/2014,4000,True,76561198069139035,2
28358,,20/08/2015,730,True,76561198165280229,2
28359,,10/08/2015,363970,False,76561198165280229,0
28360,,29/11/2013,218620,True,76561198049914517,2
28361,,14/05/2014,113200,True,76561198009171558,2
28362,,22/02/2014,440,True,djfordj,2
28363,3 people found this review funny,20/06/2015,730,True,h8trsRb8trs,2
28364,2 people found this review funny,30/07/2015,252950,True,h8trsRb8trs,2
28365,,30/06/2014,218620,True,h8trsRb8trs,2
28366,,26/03/2015,329130,True,76561198087000746,2
28367,,29/06,258010,True,76561198087000746,2
28368,,20/07,230410,True,76561198087000746,2
28369,,22/05/2015,301520,True,76561198087000746,2
28370,59 people found this review funny,30/10/2015,401920,True,kierensimpson,0
28371,4 people found this review funny,12/12/2015,227940,False,Destero,2
28372,,17/05/2014,243870,True,76561198098009605,2
28373,,18/10/2014,440,True,76561198098009605,2
28374,,13/06/2014,221910,True,76561198074056771,2
28375,,18/10/2015,218620,False,destructive_entity,2
28376,,24/06/2014,245170,True,desulax,1
28377,,07/12/2012,71340,True,desulax,2
28378,,13/11/2014,730,True,76561198062577557,2
28379,1 person found this review funny,31/10/2015,287290,True,detailmovie,2
28380,5 people found this review funny,24/12/2015,364050,False,detailmovie,2
28381,2 people found this review funny,23/12/2015,222880,False,detailmovie,2
28382,,30/12/2015,340300,True,detailmovie,2
28383,,25/12/2015,287120,True,detailmovie,2
28384,,16/08/2012,12900,True,detailmovie,2
28385,,21/11/2015,417860,True,Detective_bot,1
28386,5 people found this review funny,15/02/2015,730,True,76561198063074670,1
28387,,03/04/2015,282070,True,76561198063074670,0
28391,,12/08,275850,True,patodomau,1
28392,,21/06,218620,True,patodomau,1
28393,,20/12/2014,204360,True,patodomau,1
28394,,04/08/2014,730,True,76561198071703246,2
28395,,01/12/2013,99900,True,76561198095637062,1
28396,,26/07/2014,221100,True,76561198092431676,2
28397,,08/04/2015,730,True,76561198092431676,2
28398,,30/08/2015,391720,True,dontgohere,2
28399,,19/03/2015,255710,True,dontgohere,2
28400,,25/01,343560,True,76561198081154848,2
28401,,22/05,355840,True,76561198081154848,2
28402,,20/01/2015,221380,True,76561198076708943,2
28403,1 person found this review funny,20/01/2015,305260,False,76561198076708943,0
28404,,20/01/2015,238960,True,76561198076708943,1
28405,,30/01/2015,214190,True,76561198083306954,2
28406,,28/06/2014,265930,True,76561198035941275,2
28407,,21/04/2014,252490,True,DevishTheOneAndOnly,2
28408,,24/06,381210,False,DevishTheOneAndOnly,2
28409,,30/06/2015,550,True,BuffinMutton,2
28410,1 person found this review funny,30/06/2015,271590,True,BuffinMutton,0
28411,,07/05/2015,221100,True,BuffinMutton,1
28412,,30/03,33930,True,BuffinMutton,2
28413,,22/09/2015,10090,True,BuffinMutton,2
28414,,30/06/2015,49520,True,BuffinMutton,2
28415,,30/06/2015,12210,True,BuffinMutton,1
28416,,30/06/2015,730,True,BuffinMutton,1
28417,,30/06/2015,1840,True,BuffinMutton,2
28418,,30/06/2015,107410,True,BuffinMutton,0
28419,,31/12/2015,570,False,d1kitty,1
28420,,21/06/2014,4000,True,76561198084360124,2
28421,1 person found this review funny,14/05/2015,730,True,76561198084360124,0
28422,,28/04/2015,236850,True,76561198099034624,1
28423,,29/11/2014,8930,True,dexterthelex,1
28424,,29/11/2013,440,True,26070,2
28425,3 people found this review funny,02/09,233450,True,DeZire26,0
28426,,22/06/2015,220780,True,DeZire26,1
28427,,19/06/2015,50300,True,DeZire26,2
28428,,29/01/2014,256410,True,deztroyeer,1
28429,,01/04,218620,True,Dezz_,1
28430,,14/05,379720,True,76561198042309011,2
28431,,23/05/2014,203770,True,76561198042309011,2
28432,,06/06/2015,253710,True,TheWatchdogEM,2
28433,,06/11/2014,221100,True,TheWatchdogEM,2
28434,,06/06/2015,236390,False,TheWatchdogEM,0
28435,,19/03/2015,251170,True,TheWatchdogEM,2
28436,,18/03/2015,17410,True,TheWatchdogEM,1
28437,,16/03/2015,235600,True,TheWatchdogEM,0
28438,,13/03/2015,20500,True,TheWatchdogEM,2
28439,,08/03/2015,317360,True,TheWatchdogEM,1
28440,,07/03/2015,218230,True,TheWatchdogEM,0
28441,,01/11/2014,107410,True,TheWatchdogEM,0
28442,,18/08/2014,570,True,DiamondMaiden,1
28443,,20/02/2015,326480,True,zimmer500,2
28445,,23/06/2015,440,True,76561198061097866,2
28446,,10/08/2012,200210,True,76561198027369898,1
28447,,14/07/2012,440,True,76561198027369898,2
28448,,27/12/2011,20570,True,76561198027369898,2
28449,,22/02/2015,324810,True,diablowe,2
28450,,25/04/2015,232090,True,diablowe,2
28451,,31/01/2015,290790,True,diablowe,2
28453,,25/11/2013,39120,True,Ch4osCosmo,2
28454,,26/12/2013,440,True,Aika2013,2
28455,1 person found this review funny,20/06,359550,True,Aika2013,2
28456,1 person found this review funny,30/08/2015,307780,True,Aika2013,2
28457,,08/11/2014,4000,True,Aika2013,2
28458,,12/03/2014,550,True,Aika2013,2
28459,2 people found this review funny,06/07/2015,346110,True,Aika2013,2
28460,,03/05/2014,226700,True,Aika2013,1
28461,2 people found this review funny,20/06/2015,295110,False,Aika2013,1
28462,,27/02/2015,72850,True,therealmrandersen,1
28463,1 person found this review funny,16/02/2015,218620,True,therealmrandersen,1
28464,,31/05/2014,242760,True,altitude54,2
28465,,29/04/2014,730,False,altitude54,0
28466,,21/10/2014,8930,True,altitude54,1
28467,,21/03/2014,245550,True,altitude54,2
28468,,14/02/2014,219640,True,altitude54,1
28469,,06/12/2013,223710,True,altitude54,0
28470,,09/03/2013,33930,True,altitude54,1
28471,,22/12/2013,440,True,Dickpotato,1
28472,1 person found this review funny,06/10/2015,366890,False,76561198055773402,0
28473,1 person found this review funny,08/09/2014,8870,True,76561198055773402,2
28474,,23/12/2015,385800,True,76561198055773402,2
28475,,25/10/2015,218230,True,teejamon,0
28476,,23/09/2015,55230,True,teejamon,1
28477,,31/08,241930,True,teejamon,2
28478,,20/11/2015,417860,True,teejamon,2
28479,,03/11/2015,223470,True,teejamon,1
28480,,30/10/2015,200510,True,teejamon,0
28481,,23/10/2015,22330,True,teejamon,0
28482,,21/10/2015,304930,True,teejamon,2
28483,,17/10/2015,4000,True,teejamon,0
28484,,21/07/2015,317360,True,teejamon,1
28485,,03/08/2015,316010,False,AestheticKing,2
28486,,20/06/2014,8190,True,76561198039481909,1
28487,,29/06/2014,252350,True,dickycabeza,2
28488,,01/01/2015,265930,True,awesomaster,1
28489,,01/01/2015,4000,True,awesomaster,2
28490,,01/01/2015,219740,True,awesomaster,2
28491,,24/11/2014,440,True,awesomaster,2
28492,,08/07/2014,238460,True,Diddoms,1
28493,,11/09/2015,298240,False,76561198144337166,2
28494,,09/02/2014,208090,True,subtlememe,2
28495,,03/07,319630,True,subtlememe,2
28496,,14/06,34900,True,subtlememe,2
28497,,24/03/2014,239220,False,subtlememe,1
28498,,04/07/2014,570,True,76561198106325217,1
28499,,30/11/2013,4000,True,76561198082554293,1
28500,,15/01/2014,4000,True,76561198074763222,2
28501,,01/05/2014,8930,True,76561198071282547,2
28502,,28/12/2015,244850,True,diet_cola,2
28503,,29/08/2014,227940,True,diet_cola,2
28504,,26/01/2015,300570,True,diet_crack,2
28505,,09/01,15620,True,76561198102405632,2
28506,,28/03/2015,236110,True,76561198056568217,2
28507,,25/06/2014,440,True,76561198056568217,1
28508,,14/02/2014,230410,True,76561198056568217,2
28509,,17/05/2014,265630,True,76561198056568217,2
28510,,15/05/2014,440,True,mrnugget145,1
28511,,06/10/2014,730,True,DigitalAlarm,2
28512,,20/01/2015,297020,True,jkajkablamblam,1
28513,,26/12/2013,221640,True,jkajkablamblam,2
28514,,24/01/2014,221100,True,76561198086822291,2
28515,,05/09/2015,6800,True,76561198109306249,2
28516,,21/12/2015,238090,True,76561198109306249,2
28517,,29/03/2014,265650,True,DG249,2
28518,,26/08/2014,261030,True,76561198028458466,1
28519,,16/07/2013,45100,True,76561198028458466,1
28520,,09/05/2013,50300,True,76561198028458466,0
28521,,27/01/2015,24240,True,spongedil789,1
28522,,22/06/2014,730,True,Dimah36,2
28523,,13/02/2015,4000,True,76561198122280156,2
28524,1 person found this review funny,15/08/2015,263760,True,76561198122280156,2
28525,1 person found this review funny,01/02,304930,True,76561198122280156,2
28526,,09/07,298240,True,76561198122280156,2
28527,,10/08,265630,True,76561198122280156,2
28528,,21/07,220,True,76561198122280156,2
28529,1 person found this review funny,20/09/2015,386360,True,76561198057988695,2
28530,,06/05/2015,253430,True,dimkp,0
28531,,07/01/2014,440,True,76561198066040860,2
28532,,31/01,67370,False,76561198147557097,2
28533,8 people found this review funny,24/02/2015,212893,True,76561198147557097,2
28534,,16/04,322170,True,76561198147557097,2
28535,,27/12/2015,298520,True,76561198147557097,2
28536,,06/07/2012,240,True,dinkd,2
28537,,15/11/2014,13520,True,1MLG2U,2
28538,,29/05/2015,10090,True,1MLG2U,2
28539,,13/02/2014,105600,True,1MLG2U,2
28540,,19/01/2014,17080,True,1MLG2U,1
28541,,19/03/2014,37400,True,1MLG2U,1
28542,,28/05/2013,440,True,dinom8,1
28543,,01/09/2015,372800,True,Potatoesarekool,2
28544,1 person found this review funny,07/06/2014,263540,True,Potatoesarekool,2
28545,,01/07/2014,222900,True,76561198068953672,1
28546,,15/09,434570,True,76561198099337899,2
28547,,01/09,467820,True,76561198099337899,2
28548,,01/05,230410,False,76561198099337899,0
28549,,18/09,444090,False,76561198099337899,1
28550,,18/08,730,False,76561198099337899,1
28551,,09/08,302380,True,76561198099337899,2
28552,,19/07/2015,252950,True,76561198058128702,1
28553,,28/12/2014,49520,True,76561198058128702,1
28554,,24/11/2014,72850,True,76561198058128702,2
28555,,14/02/2014,250600,True,slaveoct26,2
28556,,01/07/2014,63380,True,slaveoct26,2
28557,,03/11/2014,209080,True,slaveoct26,2
28558,,02/11/2014,242880,True,slaveoct26,1
28559,,20/01,252950,True,louismagoo,2
28560,,25/07/2014,550,True,NicolasNic,2
28561,,21/06/2014,10,True,NicolasNic,2
28562,,30/06/2014,24200,True,76561198049738821,2
28563,1 person found this review funny,27/09/2015,315880,False,dipsmash,2
28564,,12/12/2015,322170,True,dipsmash,2
28565,,12/05/2015,301520,True,dipsmash,2
28566,,21/04,220200,True,DirefulSpy,2
28567,,17/03/2013,4000,True,DirefulSpy,2
28568,3 people found this review funny,09/06/2015,249380,False,comcozzolino01,0
28569,,23/06/2015,208650,False,comcozzolino01,0
28570,,14/04/2015,271590,True,comcozzolino01,2
28571,,10/01/2015,317710,True,comcozzolino01,0
28572,3 people found this review funny,05/07/2015,365670,True,comcozzolino01,2
28573,4 people found this review funny,04/02/2015,32500,False,comcozzolino01,0
28574,,16/11/2015,358090,True,comcozzolino01,1
28575,5 people found this review funny,30/11/2015,225540,False,comcozzolino01,0
28576,,01/01/2015,105600,True,WelcomeToBeastMode,2
28577,,08/07/2014,238460,True,76561198061803718,2
28578,,11/05,372000,False,sugarino,1
28579,,13/06/2015,265930,False,Roar6253,1
28580,,21/12/2015,298030,True,76561197963455626,2
28581,,23/06/2014,203160,True,76561197963455626,2
28582,,26/07/2014,4000,True,protodan2001,2
28583,,12/04/2014,99900,False,protodan2001,1
28584,1 person found this review funny,06/10/2014,323500,True,protodan2001,2
28585,,11/02/2014,252490,False,protodan2001,1
28586,,06/12/2013,55230,True,protodan2001,2
28587,,19/10/2013,218620,True,protodan2001,2
28588,,10/08/2013,34880,True,protodan2001,1
28589,,10/04/2014,300,True,76561198000691867,2
28590,,28/01/2013,218230,True,Dissimilar,2
28591,,15/01,730,True,Mr-Liam,2
28592,,25/06/2014,269730,True,76561198006889139,2
28593,,05/05/2015,271590,True,76561198006889139,2
28594,,14/07/2015,304050,True,iego784,1
28595,,22/12/2013,219890,True,dittopower,2
28596,,22/09/2011,1250,True,dittopower,2
28597,,21/10/2015,319630,True,76561198075272138,2
28598,,26/01,292030,True,76561198075272138,2
28599,,04/12/2015,225540,True,76561198075272138,2
28600,,13/11/2015,261030,True,76561198075272138,0
28601,,21/04/2014,210770,True,76561198075272138,0
28602,,19/07,291550,False,ggoldy,0
28603,,21/07/2015,218230,True,76561198023788999,2
28604,1 person found this review funny,08/07/2014,440,True,WAIIIII,2
28605,1 person found this review funny,02/09,218620,True,WAIIIII,2
28606,,04/11/2015,376870,False,WAIIIII,2
28607,,15/04/2015,317360,True,76561198081774093,2
28608,67 people found this review funny,29/09/2014,34330,True,UCNz1EtRDfxU2pfbccI_HFxw,1
28609,1 person found this review funny,06/08/2014,304930,True,UCNz1EtRDfxU2pfbccI_HFxw,2
28610,4 people found this review funny,28/05,364360,True,UCNz1EtRDfxU2pfbccI_HFxw,1
28611,,01/01/2015,730,True,UCNz1EtRDfxU2pfbccI_HFxw,1
28612,2 people found this review funny,28/06,214950,True,UCNz1EtRDfxU2pfbccI_HFxw,1
28613,,05/01/2015,105600,True,UCNz1EtRDfxU2pfbccI_HFxw,2
28614,,06/06/2014,231430,True,UCNz1EtRDfxU2pfbccI_HFxw,2
28615,,11/11/2012,440,True,UCNz1EtRDfxU2pfbccI_HFxw,2
28616,,30/07/2014,48700,True,UCNz1EtRDfxU2pfbccI_HFxw,1
28617,,30/07/2014,206500,True,UCNz1EtRDfxU2pfbccI_HFxw,2
28618,,16/08/2014,440,True,phatazbuv,2
28619,,17/06,372000,True,76561198040016388,2
28620,1 person found this review funny,29/11/2013,8500,True,76561198040016388,1
28621,1 person found this review funny,28/04/2015,359800,False,76561198052054864,1
28622,1 person found this review funny,05/02/2015,3700,False,76561198052054864,1
28623,2 people found this review funny,02/07,488280,False,76561198052054864,0
28624,3 people found this review funny,05/06,233250,False,76561198052054864,1
28625,2 people found this review funny,28/04,434570,False,76561198052054864,0
28626,1 person found this review funny,06/09,275850,False,76561198017444547,2
28627,1 person found this review funny,23/06/2015,20,True,Djangod,1
28628,,21/12/2013,8190,True,76561198076180625,0
28629,,02/12/2012,205100,True,76561198076180625,2
28630,,04/08/2015,440,True,djoker888,2
28631,,02/09,49520,True,76561198060795144,2
28632,,13/08/2015,213610,True,76561198060795144,2
28633,,13/03,226700,False,76561198070337305,1
28635,,25/02/2015,440,True,D_L_S,2
28636,,17/05,437220,False,76561198117221258,0
28637,1 person found this review funny,24/01,311210,True,76561198117221258,2
28638,,29/07,440,False,dmgmnt,0
28639,,12/02,424280,True,deejmyster,2
28640,,29/01/2014,440,True,deejmyster,1
28641,,23/04,35700,False,deejmyster,2
28642,1 person found this review funny,23/04,265630,False,deejmyster,1
28643,,20/03,4000,True,deejmyster,0
28644,,15/02,8980,True,deejmyster,2
28645,,20/06/2014,252490,True,deejmyster,0
28646,,12/05/2014,244850,True,Shockwave317,2
28647,,22/04,368230,True,76561198061681728,2
28648,,27/11/2013,230410,True,76561198061681728,2
28649,,06/03/2015,271290,True,76561198076144807,2
28650,,05/08,239160,True,76561198097058385,2
28651,,18/12/2013,230410,True,76561198097058385,2
28652,,19/11/2014,209650,True,76561198097058385,2
28653,,20/08,239140,True,76561198097058385,2
28654,,18/02/2014,4000,True,Nuclueus,2
28655,,21/02/2014,730,True,Nuclueus,0
28656,,09/12/2013,12750,True,Dnemisis,2
28657,,28/02/2015,318430,True,Hamish245,2
28658,,09/09/2014,207140,True,ArMeDNeo,2
28659,,25/07/2014,304930,True,ArMeDNeo,2
28660,,03/06/2015,227940,True,76561198064236073,2
28661,,13/11/2015,218620,False,76561198004624665,2
28662,,01/06/2015,230410,False,shaunstephen,2
28663,,25/09/2013,218620,True,GeneralCuddles,2
28665,,31/10/2014,1250,True,76561198137267002,2
28666,,20/08,303210,True,76561198002196490,2
28667,,19/12/2015,230410,True,76561198004853547,1
28668,,19/12/2015,730,True,76561198004853547,0
28669,,20/09/2014,550,True,DocFortress,1
28670,,04/09/2014,295710,False,DocFortress,2
28671,,07/04/2014,113020,True,DocFortress,0
28672,,30/06/2013,440,True,DocFortress,0
28673,,18/05,218230,True,76561198077742459,2
28674,,08/02,369200,False,76561198065642603,2
28675,,05/02,359550,True,76561198065642603,0
28676,,18/01,10180,True,76561198065642603,2
28677,,03/12/2015,218550,True,76561198065642603,2
28678,,20/07/2015,24960,True,76561198065642603,2
28679,1 person found this review funny,10/07/2015,230410,True,76561198065642603,2
28680,,18/04/2015,322330,True,76561198065642603,2
28681,,25/09/2014,220,True,TheDoctor-DW,2
28682,,25/11/2013,4000,True,TheDoctor-DW,2
28683,,11/12/2015,730,True,Doctor_Smooth,2
28684,,13/02/2015,620,True,Doctor_Smooth,2
28685,,03/07/2014,291480,True,Doctor_Smooth,2
28686,,20/04,346110,True,76561198085428446,2
28687,,09/08/2014,730,True,dodecadumpling,2
28688,,15/05/2015,319630,True,dodecadumpling,2
28689,,11/09/2014,214560,True,dodecadumpling,2
28690,1 person found this review funny,06/12/2014,257830,False,dodecadumpling,1
28691,,14/07,311210,False,76561198132432893,2
28692,,22/01/2015,308420,True,DEXXTERITY,1
28693,2 people found this review funny,26/02,322500,True,DEXXTERITY,2
28694,,04/02/2015,205100,True,DEXXTERITY,1
28695,,08/06/2015,730,True,DEXXTERITY,2
28696,,17/12/2014,206190,True,DEXXTERITY,1
28697,,16/11/2014,242760,True,DEXXTERITY,1
28698,,29/09/2014,218620,True,DEXXTERITY,2
28699,,19/05/2014,244850,True,DEXXTERITY,2
28700,,19/12/2013,41070,True,DEXXTERITY,2
28701,,23/01/2014,257750,True,76561198085748969,2
28702,,08/12/2014,204030,True,76561198085748969,2
28703,,14/04/2015,271590,True,76561198085748969,2
28704,,06/12/2014,206420,True,76561198085748969,2
28705,,14/09/2014,42910,True,76561198085748969,2
28706,,17/06/2014,204360,True,76561198085748969,2
28707,,06/03,7940,True,vergecollection,1
28708,,22/03/2015,245470,True,vergecollection,1
28709,,08/01/2014,200510,True,vergecollection,2
28710,,24/12/2013,205100,True,vergecollection,0
28711,1 person found this review funny,26/02,322500,True,sandw1ch,2
28712,,09/12/2014,261030,True,sandw1ch,2
28713,,04/01/2013,204300,True,sandw1ch,2
28714,162 people found this review funny,03/04/2015,267600,False,woooooooollen,1
28715,,17/01/2014,440,True,76561198091135545,2
28716,1 person found this review funny,19/08/2015,730,True,76561198138706724,2
28717,,24/02,383080,True,76561198090093819,1
28718,,29/06/2015,113420,False,76561198090093819,2
28719,,10/04/2015,327670,True,76561197970580235,2
28720,,11/07/2014,72850,True,76561198009225993,2
28721,,30/01/2014,42160,True,76561198009225993,2
28722,,03/09/2015,730,False,76561198049343162,1
28723,,05/08,730,True,76561198079889046,1
28724,,29/09/2014,730,True,wabbitpls,1
28725,,01/04/2015,346900,True,Dolanito500,1
28726,,25/06/2015,72850,True,Dolfinius,1
28727,,23/05/2015,4000,True,Dolfinius,2
28728,,13/02,440,True,76561198087469366,2
28729,,05/07,72850,True,76561197997215324,1
28730,,18/11/2015,252950,True,dollynhow,1
28731,,05/01/2015,238460,True,dollynhow,1
28732,,23/12/2014,55230,True,dollynhow,1
28733,,11/05/2014,51100,False,dollynhow,0
28734,,10/08/2014,105600,True,76561198076726920,2
28735,,04/01/2015,42680,True,76561198076726920,2
28736,,28/08,381210,True,DKpendol,1
28737,2 people found this review funny,01/03/2014,242820,True,Dom2364,0
28738,1 person found this review funny,01/03/2014,4000,True,Dom2364,0
28739,1 person found this review funny,07/02/2014,440,True,Dom2364,0
28740,,12/07/2014,252490,True,markram420,2
28741,,16/12/2013,730,True,markram420,0
28742,,07/12/2014,49520,True,markram420,1
28743,,28/06/2014,65800,True,markram420,2
28744,,06/02/2014,24240,True,markram420,2
28745,,22/12/2013,237110,True,lawidia,2
28746,,12/03/2015,248570,True,lawidia,2
28747,2 people found this review funny,20/12/2015,570,True,76561198082095798,2
28748,,22/04/2015,550,True,76561198082095798,1
28749,,10/06/2015,730,True,76561198097888790,2
28750,,10/06/2015,8930,True,76561198097888790,2
28751,,13/07,440,False,76561198027003885,2
28752,,29/03/2015,304930,True,76561198025470889,2
28753,,14/10/2014,248820,True,mysticplatypus,1
28754,,22/01/2014,221100,True,mysticplatypus,0
28755,,17/01,319630,True,Donato_Dyas,0
28756,,01/01,22300,True,Donato_Dyas,0
28757,,02/01/2015,233450,False,Donato_Dyas,0
28758,,01/03/2015,239140,True,Donato_Dyas,2
28759,,01/02/2015,302510,True,Donato_Dyas,2
28760,,16/12/2014,241540,True,Donato_Dyas,0
28761,,01/12/2014,440,True,Donato_Dyas,1
28762,,10/05,394230,True,baroncrovax,2
28763,,01/06,333930,True,baroncrovax,2
28764,,30/06,301910,True,baroncrovax,2
28765,,20/06/2014,241540,True,baroncrovax,2
28766,,08/08/2014,243870,True,donkaguy,2
28767,,08/08/2014,208090,True,donkaguy,2
28768,,22/01/2014,239660,True,donkaguy,1
28769,,18/01/2014,51100,False,donkaguy,0
28770,,23/08,730,True,Dufflekappa,0
28771,37 people found this review funny,12/08,411960,True,donkeyduk01,2
28772,,28/12/2013,105600,True,donkeyduk01,2
28773,,27/01/2014,203160,True,donkeyduk01,0
28774,,06/12/2015,251570,False,76561198009401635,0
28775,,04/11/2015,391540,True,76561198080826720,0
28776,,31/07/2015,383080,True,76561198080826720,2
28777,,28/04/2015,4700,True,76561198080826720,0
28778,,29/06/2015,730,True,Nicholai98,2
28779,11 people found this review funny,27/12/2014,3390,True,trophywife,1
28780,1 person found this review funny,11/04/2014,265210,True,trophywife,0
28781,,22/01/2014,57300,True,trophywife,2
28782,,09/08,730,False,urdreamsarememes,2
28783,1 person found this review funny,06/04,278360,False,urdreamsarememes,1
28784,,16/10/2015,252490,False,urdreamsarememes,1
28785,2 people found this review funny,08/09/2014,72850,True,Doobuboo,1
28786,1 person found this review funny,31/07,440,False,Doobuboo,1
28787,,12/12/2015,730,False,Doobuboo,1
28788,1 person found this review funny,14/04/2015,271590,True,Doobuboo,2
28789,,23/04/2014,620,True,Doobuboo,2
28790,,16/09,344760,False,76561198070241712,2
28791,,15/02/2014,620,True,76561198070241712,2
28792,,01/12/2013,233720,True,76561198070241712,1
28793,,07/02/2014,22380,True,76561198045392198,2
28794,,21/01/2014,252490,True,AwesomeDoofus,2
28795,,26/12/2013,221640,True,AwesomeDoofus,0
28796,,02/12/2013,205100,True,AwesomeDoofus,2
28797,,01/04/2014,51100,False,225544,2
28798,,18/07/2013,4000,True,225544,0
28799,2 people found this review funny,07/02/2015,266010,True,225544,2
28800,,20/02/2015,440,True,76561198080980732,2
28801,2 people found this review funny,18/02/2014,108600,True,mr_doominater,2
28802,,15/06/2014,302380,True,mr_doominater,2
28803,,16/05/2014,224260,True,mr_doominater,2
28804,,09/12/2015,236390,True,doongidog,2
28805,,03/01/2015,440,True,76561198085510022,2
28806,,08/06/2014,20920,True,RexTrigger,2
28807,,07/05/2014,254700,False,RexTrigger,0
28808,,30/04/2014,236430,True,RexTrigger,0
28809,,02/12/2013,233130,True,RexTrigger,1
28810,,15/12/2014,570,True,Doperman,2
28811,1 person found this review funny,28/05,270880,True,76561198041890746,1
28812,,27/06,304212,True,76561198041890746,2
28813,4 people found this review funny,29/05,48700,True,9856743GH131,2
28814,78 people found this review funny,27/05,8930,True,9856743GH131,0
28815,3 people found this review funny,24/11/2015,417860,True,9856743GH131,0
28816,4 people found this review funny,26/06,322170,True,9856743GH131,0
28817,2 people found this review funny,25/08,1250,True,9856743GH131,1
28818,1 person found this review funny,17/06,422970,True,9856743GH131,0
28819,,04/06/2015,374570,True,theo8396,0
28820,,04/06/2015,247080,True,theo8396,2
28821,,28/05/2013,440,True,bob0wiryw,1
28822,1 person found this review funny,08/11/2014,730,True,76561198122724739,2
28823,,12/06/2014,264200,True,carafal,2
28824,,06/01,391540,True,carafal,2
28825,,15/08/2015,316720,True,carafal,2
28826,5 people found this review funny,13/12/2014,6060,True,76561198082252530,2
28827,,28/11/2013,32440,True,76561198082252530,2
28828,,19/08/2014,400,True,76561198082252530,2
28829,,23/05/2014,47870,False,76561198082252530,0
28830,,31/01/2015,94400,True,76561198082252530,2
28831,,31/01/2015,204360,True,76561198082252530,0
28832,,16/02/2014,223670,True,76561198082252530,2
28833,,14/11/2013,232910,True,76561198082252530,2
28834,,06/05,202970,True,76561198067479084,1
28835,,03/08/2014,230230,True,sven8910,1
28836,1 person found this review funny,20/05/2014,201810,True,sven8910,2
28837,1 person found this review funny,03/12/2015,359550,False,sven8910,0
28838,1 person found this review funny,16/10/2014,261640,True,sven8910,1
28839,,19/11/2014,440,True,SoftwareProblem,2
28840,,15/02/2014,230410,True,SoftwareProblem,2
